message,clean_text,label,label_id,URL,EMAIL,PHONE,url_count,email_count,phone_count
"Mobile Internet ka full fayda. Ab karo download MP3, images, videos, games sirf Re1 mein. Click Now! http://10.11.233.29/vodafone/66826/index.php3 Surfing@10p/10kb",mobile internet ka full fayda ab karo download mp3 images videos games sirf re1 mein click now urltoken surfing 10p 10kb,spam,1,1,0,1,1,0,1
"mobile office & mms settings experience been successfully delivered on your phone! now you can access airtel live by long pressing '0' key on nokia. on other phones launch internet browser and select airtel live (or goto http://live.airtelworld.com), you pay no activation, rental or browsing charges for airtel live. you only bear if you download content, or send mms.",mobile office mms settings experience been successfully delivered on your phone now you can access airtel live by long pressing '0' key on nokia on other phones launch internet browser and select airtel live or goto urltoken you pay no activation rental or browsing charges for airtel live you only bear if you download content or send mms,spam,1,1,0,0,1,0,0
"mobile office & mms settings experience embody successfully delivered on your phone! now you can access airtel live by long pressing '0' key on nokia. on other phones launch internet browser and select airtel live (or goto http://live.airtelworld.com), you pay no activation, rental or browsing charges for airtel live. you only yield if you download content, or institutionalize mms.",mobile office mms settings experience embody successfully delivered on your phone now you can access airtel live by long pressing '0' key on nokia on other phones launch internet browser and select airtel live or goto urltoken you pay no activation rental or browsing charges for airtel live you only yield if you download content or institutionalize mms,spam,1,1,0,0,1,0,0
"mobile office & mms settings have been successfully delivered on your phone! now you can access airtel live by long beseech '0' key on nokia. on other phones launch internet browser and select airtel live (or goto http://live.airtelworld.com), you pay no activation, rental or browsing charges for airtel live. you only devote if you download content, or institutionalize mms.",mobile office mms settings have been successfully delivered on your phone now you can access airtel live by long beseech '0' key on nokia on other phones launch internet browser and select airtel live or goto urltoken you pay no activation rental or browsing charges for airtel live you only devote if you download content or institutionalize mms,spam,1,1,0,0,1,0,0
"Mobile Office & MMS settings have been successfully delivered on your phone! Now you can access Airtel Live by long pressing '0' key on Nokia. On other Phones launch Internet Browser and select Airtel Live (or goto http://live.airtelworld.com), You pay no activation, rental or browsing charges for Airtel Live. You only pay if you Download Content, or Send MMS.",mobile office mms settings have been successfully delivered on your phone now you can access airtel live by long pressing '0' key on nokia on other phones launch internet browser and select airtel live or goto urltoken you pay no activation rental or browsing charges for airtel live you only pay if you download content or send mms,spam,1,1,0,0,1,0,0
"mobile office & mms settings have been successfully pitch on your phone! now you can access airtel live by long bid '0' key on nokia. on other phones launch internet browser and select airtel live (or goto http://live.airtelworld.com), you devote no activation, rental or browsing charges for airtel live. you only yield if you download content, or institutionalize mms.",mobile office mms settings have been successfully pitch on your phone now you can access airtel live by long bid '0' key on nokia on other phones launch internet browser and select airtel live or goto urltoken you devote no activation rental or browsing charges for airtel live you only yield if you download content or institutionalize mms,spam,1,1,0,0,1,0,0
"mobile office & mms settings have embody successfully delivered on your phone! now you can access airtel live by long weightlift '0' key on nokia. on other phones launch internet browser and select airtel live (or goto http://live.airtelworld.com), you yield no activation, rental or browsing charges for airtel live. you only pay if you download content, or institutionalize mms.",mobile office mms settings have embody successfully delivered on your phone now you can access airtel live by long weightlift '0' key on nokia on other phones launch internet browser and select airtel live or goto urltoken you yield no activation rental or browsing charges for airtel live you only pay if you download content or institutionalize mms,spam,1,1,0,0,1,0,0
"mobile office & mms settings ingest been successfully delivered on your phone! now you can access airtel live by long bid '0' key on nokia. on other phones launch internet browser and select airtel live (or goto http://live.airtelworld.com), you yield no activation, rental or browsing charges for airtel live. you only devote if you download content, or place mms.",mobile office mms settings ingest been successfully delivered on your phone now you can access airtel live by long bid '0' key on nokia on other phones launch internet browser and select airtel live or goto urltoken you yield no activation rental or browsing charges for airtel live you only devote if you download content or place mms,spam,1,1,0,0,1,0,0
"mobile office & mms settings ingest embody successfully delivered on your phone! now you can access airtel live by long weightlift '0' key on nokia. on other phones launch internet browser and select airtel live (or goto http://live.airtelworld.com), you pay no activation, rental or browsing charges for airtel live. you only pay if you download content, or place mms.",mobile office mms settings ingest embody successfully delivered on your phone now you can access airtel live by long weightlift '0' key on nokia on other phones launch internet browser and select airtel live or goto urltoken you pay no activation rental or browsing charges for airtel live you only pay if you download content or place mms,spam,1,1,0,0,1,0,0
"mobile office & mms settings ingest exist successfully delivered on your phone! now you can access airtel live by long bid '0' key on nokia. on other phones launch internet browser and select airtel live (or goto http://live.airtelworld.com), you pay no activation, rental or browsing charges for airtel live. you only devote if you download content, or place mms.",mobile office mms settings ingest exist successfully delivered on your phone now you can access airtel live by long bid '0' key on nokia on other phones launch internet browser and select airtel live or goto urltoken you pay no activation rental or browsing charges for airtel live you only devote if you download content or place mms,spam,1,1,0,0,1,0,0
"mobile office & mms settings ingest exist successfully delivered on your phone! now you can access airtel live by long pressing '0' key on nokia. on other phones launch internet browser and select airtel live (or goto http://live.airtelworld.com), you yield no activation, rental or browsing charges for airtel live. you only bear if you download content, or institutionalize mms.",mobile office mms settings ingest exist successfully delivered on your phone now you can access airtel live by long pressing '0' key on nokia on other phones launch internet browser and select airtel live or goto urltoken you yield no activation rental or browsing charges for airtel live you only bear if you download content or institutionalize mms,spam,1,1,0,0,1,0,0
"mobile office & mms settings possess been successfully delivered on your phone! now you can access airtel live by long weightlift '0' key on nokia. on other phones launch internet browser and select airtel live (or goto http://live.airtelworld.com), you bear no activation, rental or browsing charges for airtel live. you only pay if you download content, or ship mms.",mobile office mms settings possess been successfully delivered on your phone now you can access airtel live by long weightlift '0' key on nokia on other phones launch internet browser and select airtel live or goto urltoken you bear no activation rental or browsing charges for airtel live you only pay if you download content or ship mms,spam,1,1,0,0,1,0,0
"Mobile Office, AIRTEL LIVE & MMS settings have been successfully delivered on your phone! Now you can access Airtel Live by long pressing '0' key on Nokia. On other Phones launch Internet Browser and select Airtel Live (or goto http://live.airtelworld.com), You pay no activation, rental or browsing charges for Airtel Live. You only pay if you Download Content, or Send MMS.",mobile office airtel live mms settings have been successfully delivered on your phone now you can access airtel live by long pressing '0' key on nokia on other phones launch internet browser and select airtel live or goto urltoken you pay no activation rental or browsing charges for airtel live you only pay if you download content or send mms,spam,1,1,0,0,1,0,0
"mobile office, airtel dwell & mms settings experience exist successfully delivered on your phone! now you can access airtel live by long pressing '0' key on nokia. on other phones launch internet browser and select airtel live (or goto http://live.airtelworld.com), you bear no activation, rental or browsing charges for airtel live. you only pay if you download content, or send mms.",mobile office airtel dwell mms settings experience exist successfully delivered on your phone now you can access airtel live by long pressing '0' key on nokia on other phones launch internet browser and select airtel live or goto urltoken you bear no activation rental or browsing charges for airtel live you only pay if you download content or send mms,spam,1,1,0,0,1,0,0
"mobile office, airtel dwell & mms settings have be successfully cede on your phone! now you can access airtel live by long pressing '0' key on nokia. on other phones launch internet browser and select airtel live (or goto http://live.airtelworld.com), you pay no activation, rental or browsing charges for airtel live. you only pay if you download content, or send mms.",mobile office airtel dwell mms settings have be successfully cede on your phone now you can access airtel live by long pressing '0' key on nokia on other phones launch internet browser and select airtel live or goto urltoken you pay no activation rental or browsing charges for airtel live you only pay if you download content or send mms,spam,1,1,0,0,1,0,0
"mobile office, airtel dwell & mms settings ingest been successfully delivered on your phone! now you can access airtel live by long weightlift '0' key on nokia. on other phones launch internet browser and select airtel live (or goto http://live.airtelworld.com), you yield no activation, rental or browsing charges for airtel live. you only pay if you download content, or send mms.",mobile office airtel dwell mms settings ingest been successfully delivered on your phone now you can access airtel live by long weightlift '0' key on nokia on other phones launch internet browser and select airtel live or goto urltoken you yield no activation rental or browsing charges for airtel live you only pay if you download content or send mms,spam,1,1,0,0,1,0,0
"mobile office, airtel live & mms settings have been successfully delivered on your phone! now you can access airtel live by long weightlift '0' key on nokia. on other phones launch internet browser and select airtel live (or goto http://live.airtelworld.com), you devote no activation, rental or browsing charges for airtel live. you only yield if you download content, or send mms.",mobile office airtel live mms settings have been successfully delivered on your phone now you can access airtel live by long weightlift '0' key on nokia on other phones launch internet browser and select airtel live or goto urltoken you devote no activation rental or browsing charges for airtel live you only yield if you download content or send mms,spam,1,1,0,0,1,0,0
"mobile office, airtel live & mms settings have embody successfully delivered on your phone! now you can access airtel live by long beseech '0' key on nokia. on other phones launch internet browser and select airtel live (or goto http://live.airtelworld.com), you pay no activation, rental or browsing charges for airtel live. you only pay if you download content, or send mms.",mobile office airtel live mms settings have embody successfully delivered on your phone now you can access airtel live by long beseech '0' key on nokia on other phones launch internet browser and select airtel live or goto urltoken you pay no activation rental or browsing charges for airtel live you only pay if you download content or send mms,spam,1,1,0,0,1,0,0
"mobile office, airtel live & mms settings have exist successfully delivered on your phone! now you can access airtel live by long pressing '0' key on nokia. on other phones launch internet browser and select airtel live (or goto http://live.airtelworld.com), you devote no activation, rental or browsing charges for airtel live. you only bear if you download content, or institutionalize mms.",mobile office airtel live mms settings have exist successfully delivered on your phone now you can access airtel live by long pressing '0' key on nokia on other phones launch internet browser and select airtel live or goto urltoken you devote no activation rental or browsing charges for airtel live you only bear if you download content or institutionalize mms,spam,1,1,0,0,1,0,0
"mobile office, airtel live & mms settings have exist successfully delivered on your phone! now you can access airtel live by long weightlift '0' key on nokia. on other phones launch internet browser and select airtel live (or goto http://live.airtelworld.com), you pay no activation, rental or browsing charges for airtel live. you only give if you download content, or ship mms.",mobile office airtel live mms settings have exist successfully delivered on your phone now you can access airtel live by long weightlift '0' key on nokia on other phones launch internet browser and select airtel live or goto urltoken you pay no activation rental or browsing charges for airtel live you only give if you download content or ship mms,spam,1,1,0,0,1,0,0
"mobile office, airtel live & mms settings ingest be successfully pitch on your phone! now you can access airtel live by long weightlift '0' key on nokia. on other phones launch internet browser and select airtel live (or goto http://live.airtelworld.com), you pay no activation, rental or browsing charges for airtel live. you only pay if you download content, or broadcast mms.",mobile office airtel live mms settings ingest be successfully pitch on your phone now you can access airtel live by long weightlift '0' key on nokia on other phones launch internet browser and select airtel live or goto urltoken you pay no activation rental or browsing charges for airtel live you only pay if you download content or broadcast mms,spam,1,1,0,0,1,0,0
"mobile office, airtel live & mms settings ingest embody successfully delivered on your phone! now you can access airtel live by long weightlift '0' key on nokia. on other phones launch internet browser and select airtel live (or goto http://live.airtelworld.com), you pay no activation, rental or browsing charges for airtel live. you only bear if you download content, or institutionalize mms.",mobile office airtel live mms settings ingest embody successfully delivered on your phone now you can access airtel live by long weightlift '0' key on nokia on other phones launch internet browser and select airtel live or goto urltoken you pay no activation rental or browsing charges for airtel live you only bear if you download content or institutionalize mms,spam,1,1,0,0,1,0,0
"mobile office, airtel live & mms settings possess been successfully delivered on your phone! now you can access airtel live by long bid '0' key on nokia. on other phones launch internet browser and select airtel live (or goto http://live.airtelworld.com), you pay no activation, rental or browsing charges for airtel live. you only pay if you download content, or institutionalize mms.",mobile office airtel live mms settings possess been successfully delivered on your phone now you can access airtel live by long bid '0' key on nokia on other phones launch internet browser and select airtel live or goto urltoken you pay no activation rental or browsing charges for airtel live you only pay if you download content or institutionalize mms,spam,1,1,0,0,1,0,0
"mobile office, airtel live & mms settings possess been successfully return on your phone! now you can access airtel live by long pressing '0' key on nokia. on other phones launch internet browser and select airtel live (or goto http://live.airtelworld.com), you pay no activation, rental or browsing charges for airtel live. you only pay if you download content, or send mms.",mobile office airtel live mms settings possess been successfully return on your phone now you can access airtel live by long pressing '0' key on nokia on other phones launch internet browser and select airtel live or goto urltoken you pay no activation rental or browsing charges for airtel live you only pay if you download content or send mms,spam,1,1,0,0,1,0,0
"mobile office, airtel populate & mms settings have embody successfully delivered on your phone! now you can access airtel live by long pressing '0' key on nokia. on other phones launch internet browser and select airtel live (or goto http://live.airtelworld.com), you yield no activation, rental or browsing charges for airtel live. you only pay if you download content, or send mms.",mobile office airtel populate mms settings have embody successfully delivered on your phone now you can access airtel live by long pressing '0' key on nokia on other phones launch internet browser and select airtel live or goto urltoken you yield no activation rental or browsing charges for airtel live you only pay if you download content or send mms,spam,1,1,0,0,1,0,0
"mobile office, airtel populate & mms settings have embody successfully return on your phone! now you can access airtel live by long pressing '0' key on nokia. on other phones launch internet browser and select airtel live (or goto http://live.airtelworld.com), you yield no activation, rental or browsing charges for airtel live. you only pay if you download content, or send mms.",mobile office airtel populate mms settings have embody successfully return on your phone now you can access airtel live by long pressing '0' key on nokia on other phones launch internet browser and select airtel live or goto urltoken you yield no activation rental or browsing charges for airtel live you only pay if you download content or send mms,spam,1,1,0,0,1,0,0
"mobile office, airtel populate & mms settings ingest represent successfully present on your phone! now you can access airtel live by long weightlift '0' key on nokia. on other phones launch internet browser and select airtel live (or goto http://live.airtelworld.com), you yield no activation, rental or browsing charges for airtel live. you only pay if you download content, or send mms.",mobile office airtel populate mms settings ingest represent successfully present on your phone now you can access airtel live by long weightlift '0' key on nokia on other phones launch internet browser and select airtel live or goto urltoken you yield no activation rental or browsing charges for airtel live you only pay if you download content or send mms,spam,1,1,0,0,1,0,0
moby pub quiz.win a £100 high street prize if u experience who the new duchess of cornwall will be? txt her first name to 82277.unsub stop £1.50 008704050406 sp arrow,moby pub urltoken a 100 high street prize if u experience who the new duchess of cornwall will be txt her first name to urltoken stop phonetoken sp arrow,spam,1,1,0,1,2,0,1
Moby Pub Quiz.Win a £100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP £1.50 008704050406 SP Arrow,moby pub urltoken a 100 high street prize if u know who the new duchess of cornwall will be txt her first name to urltoken stop phonetoken sp arrow,spam,1,1,0,1,2,0,1
moby pub quiz.win a £100 high street treasure if u know who the new duchess of cornwall will be? txt her first name to 82277.unsub stop £1.50 008704050406 sp arrow,moby pub urltoken a 100 high street treasure if u know who the new duchess of cornwall will be txt her first name to urltoken stop phonetoken sp arrow,spam,1,1,0,1,2,0,1
money i have won succeed number 946 wot suffice i suffice next,money i have won succeed number 946 wot suffice i suffice next,spam,1,0,0,0,0,0,0
Money i have won wining number 946 wot do i do next,money i have won wining number 946 wot do i do next,spam,1,0,0,0,0,0,0
money i ingest advance succeed number 946 wot suffice i suffice next,money i ingest advance succeed number 946 wot suffice i suffice next,spam,1,0,0,0,0,0,0
money i ingest advance wining number 946 wot perform i dress next,money i ingest advance wining number 946 wot perform i dress next,spam,1,0,0,0,0,0,0
money i ingest win wining number 946 wot do i suffice next,money i ingest win wining number 946 wot do i suffice next,spam,1,0,0,0,0,0,0
money i possess advance wining number 946 wot suffice i do next,money i possess advance wining number 946 wot suffice i do next,spam,1,0,0,0,0,0,0
"moneycontrol.com now on your blackberry! bring stock quotes, track your portfolio, watch live tv & more.get the free app at http://m.moneycontrol.com/mom",urltoken now on your blackberry bring stock quotes track your portfolio watch live tv urltoken the free app at urltoken,spam,1,1,0,0,3,0,0
"moneycontrol.com now on your blackberry! convey stock quotes, track your portfolio, watch live tv & more.get the free app at http://m.moneycontrol.com/mom",urltoken now on your blackberry convey stock quotes track your portfolio watch live tv urltoken the free app at urltoken,spam,1,1,0,0,3,0,0
"moneycontrol.com now on your blackberry! experience stock quotes, cross your portfolio, watch live tv & more.get the free app at http://m.moneycontrol.com/mom",urltoken now on your blackberry experience stock quotes cross your portfolio watch live tv urltoken the free app at urltoken,spam,1,1,0,0,3,0,0
"moneycontrol.com now on your BlackBerry! Get stock quotes, track your portfolio, watch LIVE TV & more.Get the FREE app at http://m.moneycontrol.com/MoM",urltoken now on your blackberry get stock quotes track your portfolio watch live tv urltoken the free app at urltoken,spam,1,1,0,0,3,0,0
"moneycontrol.com now on your blackberry! get stock quotes, dog your portfolio, watch live tv & more.get the free app at http://m.moneycontrol.com/mom",urltoken now on your blackberry get stock quotes dog your portfolio watch live tv urltoken the free app at urltoken,spam,1,1,0,0,3,0,0
"moneycontrol.com now on your blackberry! get stock quotes, tail your portfolio, watch live tv & more.get the free app at http://m.moneycontrol.com/mom",urltoken now on your blackberry get stock quotes tail your portfolio watch live tv urltoken the free app at urltoken,spam,1,1,0,0,3,0,0
"moneycontrol.com now on your blackberry! nonplus stock quotes, track your portfolio, watch live tv & more.get the free app at http://m.moneycontrol.com/mom",urltoken now on your blackberry nonplus stock quotes track your portfolio watch live tv urltoken the free app at urltoken,spam,1,1,0,0,3,0,0
more people are chase in your area now. phone 09090204448 and join like minded guys. why not arrange 1 yourself. there's 1 this evening. a£1.50 minapn ls278bb,more people are chase in your area now phone phonetoken and join like minded guys why not arrange 1 yourself there's 1 this evening a 1 50 minapn ls278bb,spam,1,0,0,1,0,0,1
More people are dogging in your area now. Call 09090204448 and join like minded guys. Why not arrange 1 yourself. There's 1 this evening. A£1.50 minAPN LS278BB,more people are dogging in your area now call phonetoken and join like minded guys why not arrange 1 yourself there's 1 this evening a 1 50 minapn ls278bb,spam,1,0,0,1,0,0,1
more people are dogging in your area now. call 09090204448 and join like minded guys. why not set 1 yourself. there's 1 this evening. a£1.50 minapn ls278bb,more people are dogging in your area now call phonetoken and join like minded guys why not set 1 yourself there's 1 this evening a 1 50 minapn ls278bb,spam,1,0,0,1,0,0,1
more people are tail in your area now. call 09090204448 and join like listen guys. why not arrange 1 yourself. there's 1 this evening. a£1.50 minapn ls278bb,more people are tail in your area now call phonetoken and join like listen guys why not arrange 1 yourself there's 1 this evening a 1 50 minapn ls278bb,spam,1,0,0,1,0,0,1
more people constitute dogging in your area now. call 09090204448 and join like minded guys. why not arrange 1 yourself. there's 1 this evening. a£1.50 minapn ls278bb,more people constitute dogging in your area now call phonetoken and join like minded guys why not arrange 1 yourself there's 1 this evening a 1 50 minapn ls278bb,spam,1,0,0,1,0,0,1
more people embody chase in your area now. call 09090204448 and join like mind guys. why not arrange 1 yourself. there's 1 this evening. a£1.50 minapn ls278bb,more people embody chase in your area now call phonetoken and join like mind guys why not arrange 1 yourself there's 1 this evening a 1 50 minapn ls278bb,spam,1,0,0,1,0,0,1
more people equal dog in your area now. yell 09090204448 and join like beware guys. why not format 1 yourself. there's 1 this evening. a£1.50 minapn ls278bb,more people equal dog in your area now yell phonetoken and join like beware guys why not format 1 yourself there's 1 this evening a 1 50 minapn ls278bb,spam,1,0,0,1,0,0,1
more than 60% units deal in first 3 days!!unitech offers 2/3 bhk in sec 70 grgn@ 5250 psf!!1.5 yrs interest free scheme.call agni 9212255555 to avail discounts,more than 60 units deal in first 3 days unitech offers 2 3 bhk in sec 70 grgn 5250 psf 1 5 yrs interest free urltoken agni phonetoken to avail discounts,spam,1,1,0,1,1,0,1
more than 60% units sell in first 3 days!!unitech offers 2/3 bhk in sec 70 grgn@ 5250 psf!!1.5 yrs interest free scheme.call agni 9212255555 to avail discounts,more than 60 units sell in first 3 days unitech offers 2 3 bhk in sec 70 grgn 5250 psf 1 5 yrs interest free urltoken agni phonetoken to avail discounts,spam,1,1,0,1,1,0,1
more than 60% units sell in first 3 days!!unitech offers 2/3 bhk in sec 70 grgn@ 5250 psf!!1.5 yrs interest free scheme.call agni 9212255555 to help discounts,more than 60 units sell in first 3 days unitech offers 2 3 bhk in sec 70 grgn 5250 psf 1 5 yrs interest free urltoken agni phonetoken to help discounts,spam,1,1,0,1,1,0,1
MORE THAN 60% UNITS SOLD in first 3 DAYS!!Unitech offers 2/3 bhk in sec 70 grgn@ 5250 psf!!1.5 YRS INTEREST FREE SCHEME.Call Agni 9212255555 to avail discounts,more than 60 units sold in first 3 days unitech offers 2 3 bhk in sec 70 grgn 5250 psf 1 5 yrs interest free urltoken agni phonetoken to avail discounts,spam,1,1,0,1,1,0,1
more than 60% units trade in first 3 days!!unitech offers 2/3 bhk in sec 70 grgn@ 5250 psf!!1.5 yrs interest free scheme.call agni 9212255555 to avail discounts,more than 60 units trade in first 3 days unitech offers 2 3 bhk in sec 70 grgn 5250 psf 1 5 yrs interest free urltoken agni phonetoken to avail discounts,spam,1,1,0,1,1,0,1
n 45days decoct fat(8 inch)use*sauna slim belt*(650) vibration belt(999) ncr(50rs extra)+free yoko call now:9268250573/931130487,n 45days decoct fat 8 inch use sauna slim belt 650 vibration belt 999 ncr 50rs extra free yoko call now phonetoken phonetoken,spam,1,0,0,1,0,0,2
n 45days foreshorten fat(8 inch)use*sauna slim belt*(650) vibration belt(999) ncr(50rs extra)+free yoko call now:9268250573/931130487,n 45days foreshorten fat 8 inch use sauna slim belt 650 vibration belt 999 ncr 50rs extra free yoko call now phonetoken phonetoken,spam,1,0,0,1,0,0,2
n 45days Reduce Fat(8 Inch)use*SAUNA SLIM BELT*(650) VIBRATION BELT(999) NCR(50Rs Extra)+Free YOKO Call Now:9268250573/931130487,n 45days reduce fat 8 inch use sauna slim belt 650 vibration belt 999 ncr 50rs extra free yoko call now phonetoken phonetoken,spam,1,0,0,1,0,0,2
natalja (25/f) be receive you to be her friend. reply yes-440 or no-440 see her: www.sms.ac/u/nat27081980 stop? institutionalize stop frnd to 62468,natalja 25 f be receive you to be her friend reply yes 440 or no 440 see her urltoken stop institutionalize stop frnd to 62468,spam,1,1,0,0,1,0,0
natalja (25/f) embody bid you to be her friend. answer yes-440 or no-440 see her: www.sms.ac/u/nat27081980 stop? institutionalize stop frnd to 62468,natalja 25 f embody bid you to be her friend answer yes 440 or no 440 see her urltoken stop institutionalize stop frnd to 62468,spam,1,1,0,0,1,0,0
natalja (25/f) embody bid you to be her friend. reply yes-440 or no-440 see her: www.sms.ac/u/nat27081980 stop? place stop frnd to 62468,natalja 25 f embody bid you to be her friend reply yes 440 or no 440 see her urltoken stop place stop frnd to 62468,spam,1,1,0,0,1,0,0
natalja (25/f) embody inviting you to be her friend. reply yes-440 or no-440 see her: www.sms.ac/u/nat27081980 stop? send stop frnd to 62468,natalja 25 f embody inviting you to be her friend reply yes 440 or no 440 see her urltoken stop send stop frnd to 62468,spam,1,1,0,0,1,0,0
natalja (25/f) embody inviting you to be her friend. reply yes-440 or no-440 see her: www.sms.ac/u/nat27081980 stop? station stop frnd to 62468,natalja 25 f embody inviting you to be her friend reply yes 440 or no 440 see her urltoken stop station stop frnd to 62468,spam,1,1,0,0,1,0,0
natalja (25/f) embody receive you to embody her friend. reply yes-440 or no-440 see her: www.sms.ac/u/nat27081980 stop? send stop frnd to 62468,natalja 25 f embody receive you to embody her friend reply yes 440 or no 440 see her urltoken stop send stop frnd to 62468,spam,1,1,0,0,1,0,0
natalja (25/f) embody tempt you to exist her friend. answer yes-440 or no-440 see her: www.sms.ac/u/nat27081980 stop? send stop frnd to 62468,natalja 25 f embody tempt you to exist her friend answer yes 440 or no 440 see her urltoken stop send stop frnd to 62468,spam,1,1,0,0,1,0,0
natalja (25/f) exist inviting you to be her friend. reply yes-440 or no-440 see her: www.sms.ac/u/nat27081980 stop? institutionalize stop frnd to 62468,natalja 25 f exist inviting you to be her friend reply yes 440 or no 440 see her urltoken stop institutionalize stop frnd to 62468,spam,1,1,0,0,1,0,0
natalja (25/f) is bid you to be her friend. reply yes-440 or no-440 see her: www.sms.ac/u/nat27081980 stop? send stop frnd to 62468,natalja 25 f is bid you to be her friend reply yes 440 or no 440 see her urltoken stop send stop frnd to 62468,spam,1,1,0,0,1,0,0
natalja (25/f) is receive you to be her friend. reply yes-440 or no-440 see her: www.sms.ac/u/nat27081980 stop? send stop frnd to 62468,natalja 25 f is receive you to be her friend reply yes 440 or no 440 see her urltoken stop send stop frnd to 62468,spam,1,1,0,0,1,0,0
natalja (25/f) is receive you to embody her friend. reply yes-440 or no-440 see her: www.sms.ac/u/nat27081980 stop? send stop frnd to 62468,natalja 25 f is receive you to embody her friend reply yes 440 or no 440 see her urltoken stop send stop frnd to 62468,spam,1,1,0,0,1,0,0
natalja (25/f) is receive you to exist her friend. reply yes-440 or no-440 see her: www.sms.ac/u/nat27081980 stop? send stop frnd to 62468,natalja 25 f is receive you to exist her friend reply yes 440 or no 440 see her urltoken stop send stop frnd to 62468,spam,1,1,0,0,1,0,0
natalja (25/f) represent inviting you to be her friend. reply yes-440 or no-440 see her: www.sms.ac/u/nat27081980 stop? send stop frnd to 62468,natalja 25 f represent inviting you to be her friend reply yes 440 or no 440 see her urltoken stop send stop frnd to 62468,spam,1,1,0,0,1,0,0
"navratra special establish 9th oct. chd presnts phase-3 of avenue71, shona road, gurgaon *@rs.4150/- lease rs.400/- as inaugural discount sms icd to 54999",navratra special establish 9th oct chd presnts phase 3 of avenue71 shona road gurgaon rs 4150 lease rs 400 as inaugural discount sms icd to 54999,spam,1,0,1,0,0,1,0
"navratra special found 9th oct. chd presnts phase-3 of avenue71, shona road, gurgaon *@rs.4150/- lease rs.400/- as inaugural discount sms icd to 54999",navratra special found 9th oct chd presnts phase 3 of avenue71 shona road gurgaon rs 4150 lease rs 400 as inaugural discount sms icd to 54999,spam,1,0,1,0,0,1,0
"navratra special launch 9th oct. chd presnts phase-3 of avenue71, shona road, gurgaon *@rs.4150/- lease rs.400/- as inaugural discount sms icd to 54999",navratra special launch 9th oct chd presnts phase 3 of avenue71 shona road gurgaon rs 4150 lease rs 400 as inaugural discount sms icd to 54999,spam,1,0,1,0,0,1,0
"Navratra Special Launching 9th oct. CHD presnts Phase-3 of Avenue71, Shona Road, Gurgaon *@Rs.4150/- Lease Rs.400/- as Inaugural discount Sms ICD to 54999",navratra special launching 9th oct chd presnts phase 3 of avenue71 shona road gurgaon rs 4150 lease rs 400 as inaugural discount sms icd to 54999,spam,1,0,1,0,0,1,0
"navratra special plunge 9th oct. chd presnts phase-3 of avenue71, shona road, gurgaon *@rs.4150/- lease rs.400/- as inaugural discount sms icd to 54999",navratra special plunge 9th oct chd presnts phase 3 of avenue71 shona road gurgaon rs 4150 lease rs 400 as inaugural discount sms icd to 54999,spam,1,0,1,0,0,1,0
need 3mobile if 0870 chatlines inclu in free mins. india cust servs sed yes. l8er got mega bill. 3 dont giv a shit. bailiff due in days. i o £250 3 require £800,need 3mobile if 0870 chatlines inclu in free mins india cust servs sed yes l8er got mega bill 3 dont giv a shit bailiff due in days i o 250 3 require 800,spam,1,0,0,0,0,0,0
need 3mobile if 0870 chatlines inclu in free mins. india cust servs sed yes. l8er got mega bill. 3 dont giv a shit. bailiff due in days. i o £250 3 want £800,need 3mobile if 0870 chatlines inclu in free mins india cust servs sed yes l8er got mega bill 3 dont giv a shit bailiff due in days i o 250 3 want 800,spam,1,0,0,0,0,0,0
need a new video phone? 750 anytime any network mins? half price line rental free text for 3 months? reply or yell 08000930705 for free delivery,need a new video phone 750 anytime any network mins half price line rental free text for 3 months reply or yell phonetoken for free delivery,spam,1,0,0,1,0,0,1
network operator. the service exist free. for t & c's visit 80488.biz,network operator the service exist free for t c's visit urltoken,spam,1,1,0,0,1,0,0
network operator. The service is free. For T & C's visit 80488.biz,network operator the service is free for t c's visit urltoken,spam,1,1,0,0,1,0,0
"New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today! From ONLY £1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION.",new mobiles from 2004 must go txt nokia to no 89545 collect yours today from only 1 urltoken 2optout phonetoken 50gbp mtmsg18 txtauction,spam,1,1,0,1,1,0,1
New TEXTBUDDY Chat 2 guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693,new textbuddy chat 2 guys in ur area 4 just 25p free 2 receive search postcode or at urltoken txt one name to 89693,spam,1,1,1,0,1,1,0
New TEXTBUDDY Chat 2 guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693. 08715500022 rpl Stop 2 cnl,new textbuddy chat 2 guys in ur area 4 just 25p free 2 receive search postcode or at urltoken txt one name to 89693 08715500022 rpl stop 2 cnl,spam,1,1,1,1,1,1,1
new textbuddy chat 2 guys in ur area 4 just 25p free 2 receive search postcode or at gaytextbuddy.com. txt one name to 89693. 08715500022 rpl blockade 2 cnl,new textbuddy chat 2 guys in ur area 4 just 25p free 2 receive search postcode or at urltoken txt one name to 89693 08715500022 rpl blockade 2 cnl,spam,1,1,1,1,1,1,1
